CrystalID Theta(Deg) Phi(Deg) Area HALF RING PREAMP CHANNEL FEBEX_PC FEBEX_SFP FEBEX_MOD FEBEX_CH
514 0 0 Unknown 0 0 0 0 0 0 0 0
515 0 0 Unknown 0 0 0 0 0 0 0 0
516 0 0 Unknown 0 0 0 0 0 0 0 0
517 0 0 Unknown 0 0 0 0 0 0 0 0
518 0 0 Unknown 0 0 0 0 0 0 0 0
519 0 0 Unknown 0 0 0 0 0 0 0 0
520 0 0 Unknown 0 0 0 0 0 0 0 0
521 0 0 Unknown 0 0 0 0 0 0 0 0
522 0 0 Unknown 0 0 0 0 0 0 0 0
523 0 0 Unknown 0 0 0 0 0 0 0 0
524 0 0 Unknown 0 0 0 0 0 0 0 0
525 0 0 Unknown 0 0 0 0 0 0 0 0
526 0 0 Unknown 0 0 0 0 0 0 0 0
527 0 0 Unknown 0 0 0 0 0 0 0 0
528 0 0 Unknown 0 0 0 0 0 0 0 0
529 0 0 Unknown 0 0 0 0 0 0 0 0
530 0 0 Unknown 0 0 0 0 0 0 0 0
531 0 0 Unknown 0 0 0 0 0 0 0 0
532 0 0 Unknown 0 0 0 0 0 0 0 0
533 0 0 Unknown 0 0 0 0 0 0 0 0
534 0 0 Unknown 0 0 0 0 0 0 0 0
535 0 0 Unknown 0 0 0 0 0 0 0 0
536 0 0 Unknown 0 0 0 0 0 0 0 0
537 0 0 Unknown 0 0 0 0 0 0 0 0
538 0 0 Unknown 0 0 0 0 0 0 0 0
539 0 0 Unknown 0 0 0 0 0 0 0 0
540 0 0 Unknown 0 0 0 0 0 0 0 0
541 0 0 Unknown 0 0 0 0 0 0 0 0
542 0 0 Unknown 0 0 0 0 0 0 0 0
543 0 0 Unknown 0 0 0 0 0 0 0 0
544 0 0 Unknown 0 0 0 0 0 0 0 0
545 0 0 Unknown 0 0 0 0 0 0 0 0
546 0 0 Unknown 0 0 0 0 0 0 0 0
547 0 0 Unknown 0 0 0 0 0 0 0 0
548 0 0 Unknown 0 0 0 0 0 0 0 0
549 0 0 Unknown 0 0 0 0 0 0 0 0
550 0 0 Unknown 0 0 0 0 0 0 0 0
551 0 0 Unknown 0 0 0 0 0 0 0 0
552 0 0 Unknown 0 0 0 0 0 0 0 0
553 0 0 Unknown 0 0 0 0 0 0 0 0
554 0 0 Unknown 0 0 0 0 0 0 0 0
555 0 0 Unknown 0 0 0 0 0 0 0 0
556 0 0 Unknown 0 0 0 0 0 0 0 0
557 0 0 Unknown 0 0 0 0 0 0 0 0
558 0 0 Unknown 0 0 0 0 0 0 0 0
559 0 0 Unknown 0 0 0 0 0 0 0 0
560 0 0 Unknown 0 0 0 0 0 0 0 0
561 0 0 Unknown 0 0 0 0 0 0 0 0
562 0 0 Unknown 0 0 0 0 0 0 0 0
563 0 0 Unknown 0 0 0 0 0 0 0 0
564 0 0 Unknown 0 0 0 0 0 0 0 0
565 0 0 Unknown 0 0 0 0 0 0 0 0
566 0 0 Unknown 0 0 0 0 0 0 0 0
567 0 0 Unknown 0 0 0 0 0 0 0 0
568 0 0 Unknown 0 0 0 0 0 0 0 0
569 0 0 Unknown 0 0 0 0 0 0 0 0
570 0 0 Unknown 0 0 0 0 0 0 0 0
571 0 0 Unknown 0 0 0 0 0 0 0 0
572 0 0 Unknown 0 0 0 0 0 0 0 0
573 0 0 Unknown 0 0 0 0 0 0 0 0
574 0 0 Unknown 0 0 0 0 0 0 0 0
575 0 0 Unknown 0 0 0 0 0 0 0 0
576 0 0 Unknown 0 0 0 0 0 0 0 0
577 0 0 Unknown 0 0 0 0 0 0 0 0
578 0 0 Unknown 0 0 0 0 0 0 0 0
579 0 0 Unknown 0 0 0 0 0 0 0 0
580 0 0 Unknown 0 0 0 0 0 0 0 0
581 0 0 Unknown 0 0 0 0 0 0 0 0
582 0 0 Unknown 0 0 0 0 0 0 0 0
583 0 0 Unknown 0 0 0 0 0 0 0 0
584 0 0 Unknown 0 0 0 0 0 0 0 0
585 0 0 Unknown 0 0 0 0 0 0 0 0
586 0 0 Unknown 0 0 0 0 0 0 0 0
587 0 0 Unknown 0 0 0 0 0 0 0 0
588 0 0 Unknown 0 0 0 0 0 0 0 0
589 0 0 Unknown 0 0 0 0 0 0 0 0
590 0 0 Unknown 0 0 0 0 0 0 0 0
591 0 0 Unknown 0 0 0 0 0 0 0 0
592 0 0 Unknown 0 0 0 0 0 0 0 0
593 0 0 Unknown 0 0 0 0 0 0 0 0
594 0 0 Unknown 0 0 0 0 0 0 0 0
595 0 0 Unknown 0 0 0 0 0 0 0 0
596 0 0 Unknown 0 0 0 0 0 0 0 0
597 0 0 Unknown 0 0 0 0 0 0 0 0
598 0 0 Unknown 0 0 0 0 0 0 0 0
599 0 0 Unknown 0 0 0 0 0 0 0 0
600 0 0 Unknown 0 0 0 0 0 0 0 0
601 0 0 Unknown 0 0 0 0 0 0 0 0
602 0 0 Unknown 0 0 0 0 0 0 0 0
603 0 0 Unknown 0 0 0 0 0 0 0 0
604 0 0 Unknown 0 0 0 0 0 0 0 0
605 0 0 Unknown 0 0 0 0 0 0 0 0
606 0 0 Unknown 0 0 0 0 0 0 0 0
607 0 0 Unknown 0 0 0 0 0 0 0 0
608 0 0 Unknown 0 0 0 0 0 0 0 0
609 0 0 Unknown 0 0 0 0 0 0 0 0
610 0 0 Unknown 0 0 0 0 0 0 0 0
611 0 0 Unknown 0 0 0 0 0 0 0 0
612 0 0 Unknown 0 0 0 0 0 0 0 0
613 0 0 Unknown 0 0 0 0 0 0 0 0
614 0 0 Unknown 0 0 0 0 0 0 0 0
615 0 0 Unknown 0 0 0 0 0 0 0 0
616 0 0 Unknown 0 0 0 0 0 0 0 0
617 0 0 Unknown 0 0 0 0 0 0 0 0
618 0 0 Unknown 0 0 0 0 0 0 0 0
619 0 0 Unknown 0 0 0 0 0 0 0 0
620 0 0 Unknown 0 0 0 0 0 0 0 0
621 0 0 Unknown 0 0 0 0 0 0 0 0
622 0 0 Unknown 0 0 0 0 0 0 0 0
623 0 0 Unknown 0 0 0 0 0 0 0 0
624 0 0 Unknown 0 0 0 0 0 0 0 0
625 0 0 Unknown 0 0 0 0 0 0 0 0
626 0 0 Unknown 0 0 0 0 0 0 0 0
627 0 0 Unknown 0 0 0 0 0 0 0 0
628 0 0 Unknown 0 0 0 0 0 0 0 0
629 0 0 Unknown 0 0 0 0 0 0 0 0
630 0 0 Unknown 0 0 0 0 0 0 0 0
631 0 0 Unknown 0 0 0 0 0 0 0 0
632 0 0 Unknown 0 0 0 0 0 0 0 0
633 0 0 Unknown 0 0 0 0 0 0 0 0
634 0 0 Unknown 0 0 0 0 0 0 0 0
635 0 0 Unknown 0 0 0 0 0 0 0 0
636 0 0 Unknown 0 0 0 0 0 0 0 0
637 0 0 Unknown 0 0 0 0 0 0 0 0
638 0 0 Unknown 0 0 0 0 0 0 0 0
639 0 0 Unknown 0 0 0 0 0 0 0 0
640 0 0 Unknown 0 0 0 0 0 0 0 0
641 0 0 Unknown 0 0 0 0 0 0 0 0
642 0 0 Unknown 0 0 0 0 0 0 0 0
643 0 0 Unknown 0 0 0 0 0 0 0 0
644 0 0 Unknown 0 0 0 0 0 0 0 0
645 0 0 Unknown 0 0 0 0 0 0 0 0
646 0 0 Unknown 0 0 0 0 0 0 0 0
647 0 0 Unknown 0 0 0 0 0 0 0 0
648 0 0 Unknown 0 0 0 0 0 0 0 0
649 0 0 Unknown 0 0 0 0 0 0 0 0
650 0 0 Unknown 0 0 0 0 0 0 0 0
651 0 0 Unknown 0 0 0 0 0 0 0 0
652 0 0 Unknown 0 0 0 0 0 0 0 0
653 0 0 Unknown 0 0 0 0 0 0 0 0
654 0 0 Unknown 0 0 0 0 0 0 0 0
655 0 0 Unknown 0 0 0 0 0 0 0 0
656 0 0 Unknown 0 0 0 0 0 0 0 0
657 0 0 Unknown 0 0 0 0 0 0 0 0
658 0 0 Unknown 0 0 0 0 0 0 0 0
659 0 0 Unknown 0 0 0 0 0 0 0 0
660 0 0 Unknown 0 0 0 0 0 0 0 0
661 0 0 Unknown 0 0 0 0 0 0 0 0
662 0 0 Unknown 0 0 0 0 0 0 0 0
663 0 0 Unknown 0 0 0 0 0 0 0 0
664 0 0 Unknown 0 0 0 0 0 0 0 0
665 0 0 Unknown 0 0 0 0 0 0 0 0
666 0 0 Unknown 0 0 0 0 0 0 0 0
667 0 0 Unknown 0 0 0 0 0 0 0 0
668 0 0 Unknown 0 0 0 0 0 0 0 0
669 0 0 Unknown 0 0 0 0 0 0 0 0
670 0 0 Unknown 0 0 0 0 0 0 0 0
671 0 0 Unknown 0 0 0 0 0 0 0 0
672 0 0 Unknown 0 0 0 0 0 0 0 0
673 0 0 Unknown 0 0 0 0 0 0 0 0
674 0 0 Unknown 0 0 0 0 0 0 0 0
675 0 0 Unknown 0 0 0 0 0 0 0 0
676 0 0 Unknown 0 0 0 0 0 0 0 0
677 0 0 Unknown 0 0 0 0 0 0 0 0
678 0 0 Unknown 0 0 0 0 0 0 0 0
679 0 0 Unknown 0 0 0 0 0 0 0 0
680 0 0 Unknown 0 0 0 0 0 0 0 0
681 0 0 Unknown 0 0 0 0 0 0 0 0
682 0 0 Unknown 0 0 0 0 0 0 0 0
683 0 0 Unknown 0 0 0 0 0 0 0 0
684 0 0 Unknown 0 0 0 0 0 0 0 0
685 0 0 Unknown 0 0 0 0 0 0 0 0
686 0 0 Unknown 0 0 0 0 0 0 0 0
687 0 0 Unknown 0 0 0 0 0 0 0 0
688 0 0 Unknown 0 0 0 0 0 0 0 0
689 0 0 Unknown 0 0 0 0 0 0 0 0
690 0 0 Unknown 0 0 0 0 0 0 0 0
691 0 0 Unknown 0 0 0 0 0 0 0 0
692 0 0 Unknown 0 0 0 0 0 0 0 0
693 0 0 Unknown 0 0 0 0 0 0 0 0
694 0 0 Unknown 0 0 0 0 0 0 0 0
695 0 0 Unknown 0 0 0 0 0 0 0 0
696 0 0 Unknown 0 0 0 0 0 0 0 0
697 0 0 Unknown 0 0 0 0 0 0 0 0
698 0 0 Unknown 0 0 0 0 0 0 0 0
699 0 0 Unknown 0 0 0 0 0 0 0 0
700 0 0 Unknown 0 0 0 0 0 0 0 0
701 0 0 Unknown 0 0 0 0 0 0 0 0
702 0 0 Unknown 0 0 0 0 0 0 0 0
703 0 0 Unknown 0 0 0 0 0 0 0 0
704 0 0 Unknown 0 0 0 0 0 0 0 0
705 0 0 Unknown 0 0 0 0 0 0 0 0
706 0 0 Unknown 0 0 0 0 0 0 0 0
707 0 0 Unknown 0 0 0 0 0 0 0 0
708 0 0 Unknown 0 0 0 0 0 0 0 0
709 0 0 Unknown 0 0 0 0 0 0 0 0
710 0 0 Unknown 0 0 0 0 0 0 0 0
711 0 0 Unknown 0 0 0 0 0 0 0 0
712 0 0 Unknown 0 0 0 0 0 0 0 0
713 0 0 Unknown 0 0 0 0 0 0 0 0
714 0 0 Unknown 0 0 0 0 0 0 0 0
715 0 0 Unknown 0 0 0 0 0 0 0 0
716 0 0 Unknown 0 0 0 0 0 0 0 0
717 0 0 Unknown 0 0 0 0 0 0 0 0
718 0 0 Unknown 0 0 0 0 0 0 0 0
719 0 0 Unknown 0 0 0 0 0 0 0 0
720 0 0 Unknown 0 0 0 0 0 0 0 0
721 0 0 Unknown 0 0 0 0 0 0 0 0
722 0 0 Unknown 0 0 0 0 0 0 0 0
723 0 0 Unknown 0 0 0 0 0 0 0 0
724 0 0 Unknown 0 0 0 0 0 0 0 0
725 0 0 Unknown 0 0 0 0 0 0 0 0
726 0 0 Unknown 0 0 0 0 0 0 0 0
727 0 0 Unknown 0 0 0 0 0 0 0 0
728 0 0 Unknown 0 0 0 0 0 0 0 0
729 0 0 Unknown 0 0 0 0 0 0 0 0
730 0 0 Unknown 0 0 0 0 0 0 0 0
731 0 0 Unknown 0 0 0 0 0 0 0 0
732 0 0 Unknown 0 0 0 0 0 0 0 0
733 0 0 Unknown 0 0 0 0 0 0 0 0
734 0 0 Unknown 0 0 0 0 0 0 0 0
735 0 0 Unknown 0 0 0 0 0 0 0 0
736 0 0 Unknown 0 0 0 0 0 0 0 0
737 0 0 Unknown 0 0 0 0 0 0 0 0
738 0 0 Unknown 0 0 0 0 0 0 0 0
739 0 0 Unknown 0 0 0 0 0 0 0 0
740 0 0 Unknown 0 0 0 0 0 0 0 0
741 0 0 Unknown 0 0 0 0 0 0 0 0
742 0 0 Unknown 0 0 0 0 0 0 0 0
743 0 0 Unknown 0 0 0 0 0 0 0 0
744 0 0 Unknown 0 0 0 0 0 0 0 0
745 0 0 Unknown 0 0 0 0 0 0 0 0
746 0 0 Unknown 0 0 0 0 0 0 0 0
747 0 0 Unknown 0 0 0 0 0 0 0 0
748 0 0 Unknown 0 0 0 0 0 0 0 0
749 0 0 Unknown 0 0 0 0 0 0 0 0
750 0 0 Unknown 0 0 0 0 0 0 0 0
751 0 0 Unknown 0 0 0 0 0 0 0 0
752 0 0 Unknown 0 0 0 0 0 0 0 0
753 0 0 Unknown 0 0 0 0 0 0 0 0
754 0 0 Unknown 0 0 0 0 0 0 0 0
755 0 0 Unknown 0 0 0 0 0 0 0 0
756 0 0 Unknown 0 0 0 0 0 0 0 0
757 0 0 Unknown 0 0 0 0 0 0 0 0
758 0 0 Unknown 0 0 0 0 0 0 0 0
759 0 0 Unknown 0 0 0 0 0 0 0 0
760 0 0 Unknown 0 0 0 0 0 0 0 0
761 0 0 Unknown 0 0 0 0 0 0 0 0
762 0 0 Unknown 0 0 0 0 0 0 0 0
763 0 0 Unknown 0 0 0 0 0 0 0 0
764 0 0 Unknown 0 0 0 0 0 0 0 0
765 0 0 Unknown 0 0 0 0 0 0 0 0
766 0 0 Unknown 0 0 0 0 0 0 0 0
767 0 0 Unknown 0 0 0 0 0 0 0 0
768 0 0 Unknown 0 0 0 0 0 0 0 0
769 0 0 Unknown 0 0 0 0 0 0 0 0
770 0 0 Unknown 0 0 0 0 0 0 0 0
771 0 0 Unknown 0 0 0 0 0 0 0 0
772 0 0 Unknown 0 0 0 0 0 0 0 0
773 0 0 Unknown 0 0 0 0 0 0 0 0
774 0 0 Unknown 0 0 0 0 0 0 0 0
775 0 0 Unknown 0 0 0 0 0 0 0 0
776 0 0 Unknown 0 0 0 0 0 0 0 0
777 0 0 Unknown 0 0 0 0 0 0 0 0
778 0 0 Unknown 0 0 0 0 0 0 0 0
779 0 0 Unknown 0 0 0 0 0 0 0 0
780 0 0 Unknown 0 0 0 0 0 0 0 0
781 0 0 Unknown 0 0 0 0 0 0 0 0
782 0 0 Unknown 0 0 0 0 0 0 0 0
783 0 0 Unknown 0 0 0 0 0 0 0 0
784 0 0 Unknown 0 0 0 0 0 0 0 0
785 0 0 Unknown 0 0 0 0 0 0 0 0
786 0 0 Unknown 0 0 0 0 0 0 0 0
787 0 0 Unknown 0 0 0 0 0 0 0 0
788 0 0 Unknown 0 0 0 0 0 0 0 0
789 0 0 Unknown 0 0 0 0 0 0 0 0
790 0 0 Unknown 0 0 0 0 0 0 0 0
791 0 0 Unknown 0 0 0 0 0 0 0 0
792 0 0 Unknown 0 0 0 0 0 0 0 0
793 0 0 Unknown 0 0 0 0 0 0 0 0
794 0 0 Unknown 0 0 0 0 0 0 0 0
795 0 0 Unknown 0 0 0 0 0 0 0 0
796 0 0 Unknown 0 0 0 0 0 0 0 0
797 0 0 Unknown 0 0 0 0 0 0 0 0
798 0 0 Unknown 0 0 0 0 0 0 0 0
799 0 0 Unknown 0 0 0 0 0 0 0 0
800 0 0 Unknown 0 0 0 0 0 0 0 0
801 84.056 87.029 Barrel 2 2 2 16 1 0 0 9
802 84.0584 81.7216 Barrel 2 2 2 15 1 0 0 10
803 86.7494 81.728 Barrel 2 2 2 11 1 0 0 14
804 86.747 87.025 Barrel 2 2 2 12 1 0 0 13
805 84.056 75.779 Barrel 2 2 2 14 1 0 0 11
806 84.0584 70.4716 Barrel 2 2 2 13 1 0 0 12
807 86.7494 70.478 Barrel 2 2 2 9 1 0 0 8
808 86.747 75.775 Barrel 2 2 2 10 1 0 0 15
809 84.056 64.529 Barrel 2 2 4 16 1 0 1 9
810 84.0584 59.2216 Barrel 2 2 4 15 1 0 1 10
811 86.7494 59.228 Barrel 2 2 4 11 1 0 1 14
812 86.747 64.525 Barrel 2 2 4 12 1 0 1 13
813 84.056 53.279 Barrel 2 2 4 14 1 0 1 11
814 84.0584 47.9716 Barrel 2 2 4 13 1 0 1 12
815 86.7494 47.978 Barrel 2 2 4 9 1 0 1 8
816 86.747 53.275 Barrel 2 2 4 10 1 0 1 15
817 84.056 42.029 Barrel 2 2 6 16 1 0 2 9
818 84.0584 36.7216 Barrel 2 2 6 15 1 0 2 10
819 86.7494 36.728 Barrel 2 2 6 11 1 0 2 14
820 86.747 42.025 Barrel 2 2 6 12 1 0 2 13
821 84.056 30.779 Barrel 2 2 6 14 1 0 2 11
822 84.0584 25.4716 Barrel 2 2 6 13 1 0 2 12
823 86.7494 25.478 Barrel 2 2 6 9 1 0 2 8
824 86.747 30.775 Barrel 2 2 6 10 1 0 2 15
825 84.056 19.529 Barrel 2 2 8 16 1 0 3 9
826 84.0584 14.2216 Barrel 2 2 8 15 1 0 3 10
827 86.7494 14.228 Barrel 2 2 8 11 1 0 3 14
828 86.747 19.525 Barrel 2 2 8 12 1 0 3 13
829 84.056 8.27896 Barrel 2 2 8 14 1 0 3 11
830 84.0584 2.97162 Barrel 2 2 8 13 1 0 3 12
831 86.7494 2.97805 Barrel 2 2 8 9 1 0 3 8
832 86.747 8.27499 Barrel 2 2 8 10 1 0 3 15
833 84.056 -2.97104 Barrel 2 2 10 16 1 0 4 9
834 84.0584 -8.27838 Barrel 2 2 10 15 1 0 4 10
835 86.7494 -8.27195 Barrel 2 2 10 11 1 0 4 14
836 86.747 -2.97501 Barrel 2 2 10 12 1 0 4 13
837 84.056 -14.221 Barrel 2 2 10 14 1 0 4 11
838 84.0584 -19.5284 Barrel 2 2 10 13 1 0 4 12
839 86.7494 -19.522 Barrel 2 2 10 9 1 0 4 8
840 86.747 -14.225 Barrel 2 2 10 10 1 0 4 15
841 84.056 -25.471 Barrel 2 2 12 16 1 0 5 9
842 84.0584 -30.7784 Barrel 2 2 12 15 1 0 5 10
843 86.7494 -30.772 Barrel 2 2 12 11 1 0 5 14
844 86.747 -25.475 Barrel 2 2 12 12 1 0 5 13
845 84.056 -36.721 Barrel 2 2 12 14 1 0 5 11
846 84.0584 -42.0284 Barrel 2 2 12 13 1 0 5 12
847 86.7494 -42.022 Barrel 2 2 12 9 1 0 5 8
848 86.747 -36.725 Barrel 2 2 12 10 1 0 5 15
849 84.056 -47.971 Barrel 2 2 14 16 1 0 6 9
850 84.0584 -53.2784 Barrel 2 2 14 15 1 0 6 10
851 86.7494 -53.272 Barrel 2 2 14 11 1 0 6 14
852 86.747 -47.975 Barrel 2 2 14 12 1 0 6 13
853 84.056 -59.221 Barrel 2 2 14 14 1 0 6 11
854 84.0584 -64.5284 Barrel 2 2 14 13 1 0 6 12
855 0 0 Unknown 0 0 0 0 0 0 0 0
856 86.747 -59.225 Barrel 2 2 14 10 1 0 6 15
857 84.056 -70.471 Barrel 2 2 16 16 1 0 7 9
858 84.0584 -75.7784 Barrel 2 2 16 15 1 0 7 10
859 86.7494 -75.772 Barrel 2 2 16 11 1 0 7 14
860 86.747 -70.475 Barrel 2 2 16 12 1 0 7 13
861 84.056 -81.721 Barrel 2 2 16 14 1 0 7 11
862 84.0584 -87.0284 Barrel 2 2 16 13 1 0 7 12
863 86.7494 -87.022 Barrel 2 2 16 9 1 0 7 8
864 86.747 -81.725 Barrel 2 2 16 10 1 0 7 15
865 84.056 -92.971 Barrel 1 2 16 16 1 0 7 9
866 84.0584 -98.2784 Barrel 1 2 16 15 1 0 7 10
867 86.7494 -98.272 Barrel 1 2 16 11 1 0 7 14
868 86.747 -92.975 Barrel 1 2 16 12 1 0 7 13
869 84.056 -104.221 Barrel 1 2 16 14 1 0 7 11
870 84.0584 -109.528 Barrel 1 2 16 13 1 0 7 12
871 86.7494 -109.522 Barrel 1 2 16 9 1 0 7 8
872 86.747 -104.225 Barrel 1 2 16 10 1 0 7 15
873 84.056 -115.471 Barrel 1 2 14 16 1 0 6 9
874 84.0584 -120.778 Barrel 1 2 14 15 1 0 6 10
875 86.7494 -120.772 Barrel 1 2 14 11 1 0 6 14
876 86.747 -115.475 Barrel 1 2 14 12 1 0 6 13
877 84.056 -126.721 Barrel 1 2 14 14 1 0 6 11
878 84.0584 -132.028 Barrel 1 2 14 13 1 0 6 12
879 86.7494 -132.022 Barrel 1 2 14 9 1 0 6 8
880 86.747 -126.725 Barrel 1 2 14 10 1 0 6 15
881 84.056 -137.971 Barrel 1 2 12 16 1 0 5 9
882 84.0584 -143.278 Barrel 1 2 12 15 1 0 5 10
883 86.7494 -143.272 Barrel 1 2 12 11 1 0 5 14
884 86.747 -137.975 Barrel 1 2 12 12 1 0 5 13
885 84.056 -149.221 Barrel 1 2 12 14 1 0 5 11
886 84.0584 -154.528 Barrel 1 2 12 13 1 0 5 12
887 86.7494 -154.522 Barrel 1 2 12 9 1 0 5 8
888 86.747 -149.225 Barrel 1 2 12 10 1 0 5 15
889 84.056 -160.471 Barrel 1 2 10 16 1 0 4 9
890 84.0584 -165.778 Barrel 1 2 10 15 1 0 4 10
891 86.7494 -165.772 Barrel 1 2 10 11 1 0 4 14
892 86.747 -160.475 Barrel 1 2 10 12 1 0 4 13
893 84.056 -171.721 Barrel 1 2 10 14 1 0 4 11
894 84.0584 -177.028 Barrel 1 2 10 13 1 0 4 12
895 86.7494 -177.022 Barrel 1 2 10 9 1 0 4 8
896 86.747 -171.725 Barrel 1 2 10 10 1 0 4 15
897 84.056 177.029 Barrel 1 2 8 16 1 0 3 9
898 84.0584 171.722 Barrel 1 2 8 15 1 0 3 10
899 86.7494 171.728 Barrel 1 2 8 11 1 0 3 14
900 86.747 177.025 Barrel 1 2 8 12 1 0 3 13
901 84.056 165.779 Barrel 1 2 8 14 1 0 3 11
902 84.0584 160.472 Barrel 1 2 8 13 1 0 3 12
903 86.7494 160.478 Barrel 1 2 8 9 1 0 3 8
904 86.747 165.775 Barrel 1 2 8 10 1 0 3 15
905 84.056 154.529 Barrel 1 2 6 16 1 0 2 9
906 84.0584 149.222 Barrel 1 2 6 15 1 0 2 10
907 86.7494 149.228 Barrel 1 2 6 11 1 0 2 14
908 86.747 154.525 Barrel 1 2 6 12 1 0 2 13
909 84.056 143.279 Barrel 1 2 6 14 1 0 2 11
910 84.0584 137.972 Barrel 1 2 6 13 1 0 2 12
911 86.7494 137.978 Barrel 1 2 6 9 1 0 2 8
912 86.747 143.275 Barrel 1 2 6 10 1 0 2 15
913 84.056 132.029 Barrel 1 2 4 16 1 0 1 9
914 84.0584 126.722 Barrel 1 2 4 15 1 0 1 10
915 86.7494 126.728 Barrel 1 2 4 11 1 0 1 14
916 86.747 132.025 Barrel 1 2 4 12 1 0 1 13
917 84.056 120.779 Barrel 1 2 4 14 1 0 1 11
918 84.0584 115.472 Barrel 1 2 4 13 1 0 1 12
919 86.7494 115.478 Barrel 1 2 4 9 1 0 1 8
920 86.747 120.775 Barrel 1 2 4 10 1 0 1 15
921 84.056 109.529 Barrel 1 2 2 16 1 0 0 9
922 84.0584 104.222 Barrel 1 2 2 15 1 0 0 10
923 86.7494 104.228 Barrel 1 2 2 11 1 0 0 14
924 86.747 109.525 Barrel 1 2 2 12 1 0 0 13
925 84.056 98.279 Barrel 1 2 2 14 1 0 0 11
926 84.0584 92.9716 Barrel 1 2 2 13 1 0 0 12
927 86.7494 92.978 Barrel 1 2 2 9 1 0 0 8
928 86.747 98.275 Barrel 1 2 2 10 1 0 0 15
929 78.501 87.0312 Barrel 2 3 1 8 0 0 12 7
930 78.498 81.7207 Barrel 2 3 1 7 0 0 12 0
931 81.1502 81.7352 Barrel 2 3 1 3 0 0 12 4
932 81.1532 87.0136 Barrel 2 3 1 4 0 0 12 3
933 78.501 75.7812 Barrel 2 3 1 6 0 0 12 1
934 78.498 70.4707 Barrel 2 3 1 5 0 0 12 2
935 81.1502 70.4852 Barrel 2 3 1 1 0 0 12 6
936 81.1532 75.7636 Barrel 2 3 1 2 0 0 12 5
937 78.501 64.5312 Barrel 2 3 3 8 0 0 8 7
938 78.498 59.2207 Barrel 2 3 3 7 0 0 8 0
939 81.1502 59.2352 Barrel 2 3 3 3 0 0 8 4
940 81.1532 64.5136 Barrel 2 3 3 4 0 0 8 3
941 78.501 53.2812 Barrel 2 3 3 6 0 0 8 1
942 78.498 47.9707 Barrel 2 3 3 5 0 0 8 2
943 81.1502 47.9852 Barrel 2 3 3 1 0 0 8 6
944 81.1532 53.2636 Barrel 2 3 3 2 0 0 8 5
945 78.501 42.0312 Barrel 2 3 5 8 0 0 4 7
946 78.498 36.7207 Barrel 2 3 5 7 0 0 4 0
947 81.1502 36.7352 Barrel 2 3 5 3 0 0 4 4
948 81.1532 42.0136 Barrel 2 3 5 4 0 0 4 3
949 78.501 30.7812 Barrel 2 3 5 6 0 0 4 1
950 78.498 25.4707 Barrel 2 3 5 5 0 0 4 2
951 81.1502 25.4852 Barrel 2 3 5 1 0 0 4 6
952 81.1532 30.7636 Barrel 2 3 5 2 0 0 4 5
953 78.501 19.5312 Barrel 2 3 7 8 0 0 0 7
954 78.498 14.2207 Barrel 2 3 7 7 0 0 0 0
955 81.1502 14.2352 Barrel 2 3 7 3 0 0 0 4
956 81.1532 19.5136 Barrel 2 3 7 4 0 0 0 3
957 78.501 8.2812 Barrel 2 3 7 6 0 0 0 1
958 78.498 2.9707 Barrel 2 3 7 5 0 0 0 2
959 81.1502 2.98521 Barrel 2 3 7 1 0 0 0 6
960 81.1532 8.26356 Barrel 2 3 7 2 0 0 0 5
961 78.501 -2.9688 Barrel 2 3 9 8 0 3 0 7
962 78.498 -8.2793 Barrel 2 3 9 7 0 3 0 0
963 81.1502 -8.26479 Barrel 2 3 9 3 0 3 0 4
964 81.1532 -2.98644 Barrel 2 3 9 4 0 3 0 3
965 78.501 -14.2188 Barrel 2 3 9 6 0 3 0 1
966 78.498 -19.5293 Barrel 2 3 9 5 0 3 0 2
967 81.1502 -19.5148 Barrel 2 3 9 1 0 3 0 6
968 81.1532 -14.2364 Barrel 2 3 9 2 0 3 0 5
969 78.501 -25.4688 Barrel 2 3 11 8 0 3 4 7
970 78.498 -30.7793 Barrel 2 3 11 7 0 3 4 0
971 81.1502 -30.7648 Barrel 2 3 11 3 0 3 4 4
972 81.1532 -25.4864 Barrel 2 3 11 4 0 3 4 3
973 78.501 -36.7188 Barrel 2 3 11 6 0 3 4 1
974 78.498 -42.0293 Barrel 2 3 11 5 0 3 4 2
975 81.1502 -42.0148 Barrel 2 3 11 1 0 3 4 6
976 81.1532 -36.7364 Barrel 2 3 11 2 0 3 4 5
977 78.501 -47.9688 Barrel 2 3 13 8 0 3 8 7
978 78.498 -53.2793 Barrel 2 3 13 7 0 3 8 0
979 81.1502 -53.2648 Barrel 2 3 13 3 0 3 8 4
980 81.1532 -47.9864 Barrel 2 3 13 4 0 3 8 3
981 78.501 -59.2188 Barrel 2 3 13 6 0 3 8 1
982 78.498 -64.5293 Barrel 2 3 13 5 0 3 8 2
983 81.1502 -64.5148 Barrel 2 3 13 1 0 3 8 6
984 81.1532 -59.2364 Barrel 2 3 13 2 0 3 8 5
985 78.501 -70.4688 Barrel 2 3 15 8 0 3 12 7
986 78.498 -75.7793 Barrel 2 3 15 7 0 3 12 0
987 81.1502 -75.7648 Barrel 2 3 15 3 0 3 12 4
988 81.1532 -70.4864 Barrel 2 3 15 4 0 3 12 3
989 78.501 -81.7188 Barrel 2 3 15 6 0 3 12 1
990 78.498 -87.0293 Barrel 2 3 15 5 0 3 12 2
